NT-proBNP	I
was	O
present	O
as	O
multiple	O
N	I
-	O
and	O
C-terminally	I
truncated	O
fragments	O
of	O
the	O
full	O
length	O
NT-proBNP	I
molecule	O
.	O

Immunodetection	I
of	O
NT-proBNP	I
was	O
significantly	I
improved	O
with	O
the	O
use	O
of	O
antibodies	I
that	O
did	O
not	O
target	O
these	O
terminal	O
regions	O
.	O

These	O
findings	O
support	O
the	O
development	O
of	O
a	O
next	O
generation	O
NT-proBNP	I
assay	O
targeting	O
nonterminal	I
epitopes	I
as	O
well	O
as	O
avoiding	O
the	O
central	I
glycosylated	I
region	I
of	O
this	O
molecule	O
.	O

Acute	I
right	I
heart	I
failure	I
in	O
pulmonary	I
hypertension	I
.	O

The	O
right	I
ventricle	I
(	O
RV	I
)	O
is	O
integral	O
to	O
normal	O
cardiac	I
function	I
,	O
but	O
receives	O
little	O
attention	O
in	O
the	O
medical	I
literature	O
.	O

The	O
etiologic	I
causes	O
of	O
acute	I
RV	I
failure	I
often	O
differ	O
from	O
those	O
encountered	O
in	O
left	I
ventricular	I
dysfunction	I
.	O

Thus	O
,	O
RV	I
failure	I
frequently	O
requires	O
diagnostic	I
procedures	O
and	O
management	O
strategies	O
that	O
differ	O
from	O
those	O
routinely	O
used	O
in	O
the	O
management	O
of	O
intrinsic	O
left	I
ventricular	I
dysfunction	I
.	O

In	O
this	O
summary	O
,	O
the	O
structure	O
and	O
function	O
of	O
the	O
RV	I
will	O
be	O
reviewed	O
,	O
concentrating	O
on	O
the	O
pathophysiologic	I
mechanisms	O
behind	O
the	O
development	O
of	O
RV	I
dysfunction	I
.	O

We	O
will	O
then	O
focus	O
on	O
two	O
distinct	O
populations	O
of	O
patients	I
who	O
are	O
at	O
risk	O
for	O
acute	I
RV	I
failure	I
:	O
those	O
with	O
chronic	I
pulmonary	I
arterial	I
hypertension	I
(	O
PAH	I
)	O
and	O
those	O
with	O
acute	I
pulmonary	I
embolism	I
.	O

In	O
chronic	I
PAH	I
,	O
we	O
will	O
examine	O
clinical	I
circumstances	O
common	O
to	O
hospitalized	I
patients	I
that	O
may	O
provoke	O
acute	I
RV	I
decompensation	I
,	O
as	O
well	O
as	O
pharmacologic	I
therapies	I
that	O
are	O
unique	O
to	O
RV	I
failure	I
management	O
in	O
PAH	I
.	O

Individuals	O
with	O
acute	I
RV	I
failure	I
in	O
the	O
setting	O
of	O
pulmonary	I
embolism	I
represent	O
a	O
group	O
with	O
particularly	O
high	O
mortality	I
,	O
and	O
the	O
specific	O
diagnostic	I
and	O
management	O
strategies	O
that	O
are	O
important	O
for	O
improved	O
survival	O
will	O
be	O
discussed	O
.	O

Impact	O
of	O
heart	I
magnetic	I
resonance	I
imaging	I
on	O
chelation	I
choices	O
,	O
compliance	I
with	O
treatment	O
and	O
risk	O
of	O
heart	I
disease	I
in	O
patients	I
with	O
thalassaemia	I
major	I
.	O

This	O
study	O
aimed	O
to	O
verify	O
the	O
impact	O
of	O
heart	I
magnetic	I
resonance	I
imaging	I
on	O
chelation	I
choices	O
and	O
patient	I
compliance	I
in	O
a	O
single-institution	O
cohort	O
as	O
well	O
as	O
its	O
predictive	O
value	O
for	O
heart	I
failure	I
and	O
arrhythmias	I
.	O

Abnormal	O
cardiac	I
T2	I
*	I
values	O
determined	O
changes	O
in	O
treatment	O
in	O
most	O
subjects	O
.	O

Heart	I
T2	I
*	I
was	O
confirmed	O
to	O
be	O
highly	O
predictive	O
over	O
1	O
year	O
for	O
heart	I
failure	I
and	O
arrhythmias	I
.	O

The	O
choice	O
of	O
chelation	I
regimens	O
known	O
to	O
remove	O
heart	I
iron	I
efficiently	O
was	O
not	O
sufficient	O
by	O
itself	O
to	O
influence	O
the	O
risk	O
.	O

Compliance	I
with	O
treatment	O
had	O
a	O
more	O
remarkable	O
role	O
.	O

Heart	I
failure	I
and	O
cognitive	O
impairment	O
:	O
relationships	O
with	O
mortality	I
.	O

We	O
read	O
the	O
article	O
by	O
Dodson	O
et	O
al	O
with	O
interest	O
.	O

The	O
authors	O
evaluated	O
how	O
often	O
the	O
nurse	I
assessment	O
of	O
cognitive	O
impairment	O
at	O
hospitalization	I
was	O
documented	O
by	O
the	O
physician	I
at	O
the	O
time	O
of	O
discharge	I
in	O
a	O
cohort	O
of	O
elderly	O
patients	I
hospitalized	I
for	O
heart	I
failure	I
.	O

Subsequently	O
,	O
the	O
authors	O
analyzed	O
the	O
association	O
of	O
cognitive	O
impairment	O
with	O
6-month	O
mortality	I
or	O
readmission	I
.	O

Cardiac-resynchronization	I
therapy	I
in	O
heart	I
failure	I
with	O
a	O
narrow	I
QRS	I
complex	I
.	O

BACKGROUND	O
:	O

Cardiac-resynchronization	I
therapy	I
(	O
CRT	I
)	O
reduces	O
morbidity	I
and	O
mortality	I
in	O
chronic	I
systolic	I
heart	I
failure	I
with	O
a	O
wide	I
QRS	I
complex	I
.	O

Mechanical	O
dyssynchrony	O
also	O
occurs	O
in	O
patients	I
with	O
a	O
narrow	I
QRS	I
complex	I
,	O
which	O
suggests	O
the	O
potential	O
usefulness	O
of	O
CRT	I
in	O
such	O
patients	I
.	O

METHODS	O
:	O

We	O
conducted	O
a	O
randomized	I
trial	O
involving	O
115	O
centers	O
to	O
evaluate	O
the	O
effect	O
of	O
CRT	I
in	O
patients	I
with	O
New	I
York	I
Heart	I
Association	I
class	I
III	I
or	O
IV	I
heart	I
failure	I
,	O
a	O
left	I
ventricular	I
ejection	I
fraction	I
of	O
35	O
%	O
or	O
less	O
,	O
a	O
QRS	I
duration	I
of	O
less	O
than	O
130	O
msec	O
,	O
and	O
echocardiographic	I
evidence	O
of	O
left	I
ventricular	I
dyssynchrony	I
.	O

All	O
patients	I
underwent	O
device	O
implantation	I
and	O
were	O
randomly	O
assigned	O
to	O
have	O
CRT	I
capability	O
turned	O
on	O
or	O
off	O
.	O

The	O
primary	O
efficacy	O
outcome	I
was	O
the	O
composite	O
of	O
death	I
from	O
any	O
cause	O
or	O
first	O
hospitalization	I
for	O
worsening	O
heart	I
failure	I
.	O

RESULTS	O
:	O

On	O
March	O
13	O
,	O
2013	O
,	O
the	O
study	O
was	O
stopped	O
for	O
futility	O
on	O
the	O
recommendation	O
of	O
the	O
data	O
and	O
safety	O
monitoring	O
board	O
.	O

At	O
study	O
closure	O
,	O
the	O
809	O
patients	I
who	O
had	O
undergone	O
randomization	I
had	O
been	O
followed	O
for	O
a	O
mean	O
of	O
19.4	O
months	O
.	O

The	O
primary	I
outcome	I
occurred	O
in	O
116	O
of	O
404	O
patients	I
in	O
the	O
CRT	I
group	O
,	O
as	O
compared	O
with	O
102	O
of	O
405	O
in	O
the	O
control	O
group	O
(	O
28.7	O
%	O
vs.	O
25.2	O
%	O
;	O
hazard	I
ratio	I
,	O
1.20	O
;	O
95	O
%	O
confidence	I
interval	I
[	O
CI	I
]	O
,	O
0.92	O
to	O
1.57	O
;	O
P=0.15	I
)	O
.	O

There	O
were	O
45	O
deaths	I
in	O
the	O
CRT	I
group	O
and	O
26	O
in	O
the	O
control	O
group	O
(	O
11.1	O
%	O
vs.	O
6.4	O
%	O
;	O
hazard	I
ratio	I
,	O
1.81	O
;	O
95	O
%	O
CI	I
,	O
1.11	O
to	O
2.93	O
;	O
P=0.02	I
)	O
.	O

CONCLUSIONS	O
:	O

In	O
patients	I
with	O
systolic	I
heart	I
failure	I
and	O
a	O
QRS	I
duration	I
of	O
less	O
than	O
130	O
msec	O
,	O
CRT	I
does	O
not	O
reduce	O
the	O
rate	O
of	O
death	I
or	O
hospitalization	I
for	O
heart	I
failure	I
and	O
may	O
increase	O
mortality	I
.	O

Efficacy	O
,	O
safety	O
,	O
and	O
outcomes	I
of	O
catheter	I
ablation	I
of	O
atrial	I
fibrillation	I
in	O
patients	I
with	O
heart	I
failure	I
with	I
preserved	I
ejection	I
fraction	I
.	O

OBJECTIVES	O
:	O

This	O
study	O
sought	O
to	O
investigate	O
the	O
efficacy	O
and	O
safety	O
of	O
catheter	I
ablation	I
for	O
atrial	I
fibrillation	I
(	O
AF	I
)	O
in	O
patients	I
with	O
heart	I
failure	I
with	I
preserved	I
ejection	I
fraction	I
(	O
HFPEF	I
)	O
.	O

BACKGROUND	O
:	O

AF	I
is	O
a	O
precipitating	O
factor	O
for	O
clinical	I
deterioration	O
of	O
HFPEF	I
.	O

METHODS	O
:	O

Catheter	I
ablation	I
for	O
AF	I
was	O
performed	O
in	O
a	O
consecutive	O
74	O
patients	I
with	O
compensated	I
HFPEF	I
(	O
left	I
ventricular	I
[	O
LV	I
]	O
ejection	I
fraction	I
>	O
50	O
%	O
)	O
.	O

AF-free	I
probability	O
after	O
catheter	I
ablation	I
and	O
factors	O
relating	O
to	O
maintenance	O
of	O
sinus	I
rhythm	I
were	O
investigated	O
.	O

LV	I
strain	I
and	O
strain	I
rate	I
were	O
assessed	O
by	O
echocardiography	I
at	O
baseline	I
and	O
over	O
12	O
months	O
after	O
ablation	I
.	O

RESULTS	O
:	O

During	O
a	O
34	O
±	O
16-month	O
follow-up	I
period	O
,	O
single	O
-	O
and	O
multiple-procedure	O
drug-free	I
success	O
rates	O
were	O
27	O
%	O
(	O
n	O
=	O
20	O
)	O
and	O
45	O
%	O
(	O
n	O
=	O
33	O
)	O
,	O
respectively	O
.	O

Multiple	O
procedures	O
and	O
pharmaceutically	I
assisted	O
success	O
rate	O
was	O
73	O
%	O
(	O
n	O
=	O
54	O
)	O
.	O

No	O
major	O
complications	I
occurred	O
during	O
follow-up	I
.	O

Multivariate	I
Cox	I
regression	I
analyses	I
revealed	O
that	O
AF	I
type	O
(	O
other	O
than	O
long-standing	O
persistent	O
AF	I
)	O
and	O
lack	O
of	O
hypertension	I
were	O
independently	O
associated	O
with	O
maintenance	O
of	O
sinus	I
rhythm	I
(	O
hazard	I
ratio	I
[	O
HR	I
]	O
:	O
1.81	O
,	O
95	O
%	O
confidence	I
interval	I
[	O
CI	I
]	O
:	O
1.03	O
to	O
3.17	O
,	O
p	I
=	O
0.04	O
;	O
HR	I
:	O
0.49	O
,	O
95	O
%	O
CI	I
:	O
0.24	O
to	O
0.96	O
,	O
p	I
=	O
0.04	O
,	O
respectively	O
)	O
.	O

LV	I
systolic	I
indices	O
(	O
LV	I
ejection	I
fraction	I
,	O
LV	I
strain	I
/	O
strain	I
rate	I
at	O
systole	I
)	O
and	O
diastolic	I
indices	O
(	O
E	I
/	I
E	I
'	I
,	O
ratio	O
of	O
LV	I
strain	I
rate	I
at	O
diastole	I
with	O
early	O
transmitral	I
flow	I
)	O
were	O
improved	O
only	O
in	O
patients	I
maintaining	O
sinus	I
rhythm	I
at	O
follow-up	I
.	O

CONCLUSIONS	O
:	O

Our	O
results	O
suggest	O
that	O
AF	I
can	O
be	O
effectively	O
and	O
safely	O
treated	O
with	O
a	O
composite	O
of	O
repeat	O
procedures	O
and	O
pharmaceuticals	I
in	O
patients	I
with	O
HFPEF	I
.	O

However	O
,	O
the	O
current	O
study	O
was	O
a	O
single-arm	O
analysis	O
;	O
therefore	O
,	O
larger	O
randomized	I
control	O
studies	O
are	O
needed	O
to	O
verify	O
the	O
benefit	O
of	O
AF	I
ablation	I
in	O
this	O
cohort	O
.	O

Participating	O
in	O
a	O
multihospital	O
study	O
to	O
promote	O
adoption	O
of	O
heart	I
failure	I
guidelines	O
:	O
lessons	O
for	O
nurse	I
leaders	O
.	O

Many	O
multisite	O
studies	O
in	O
practice	O
settings	O
focus	O
on	O
improving	O
processes	O
of	O
care	O
,	O
adopting	O
evidence-based	I
practices	O
,	O
and	O
improving	O
patient	I
outcomes	I
.	O

While	O
specific	O
research	O
questions	O
may	O
be	O
the	O
focus	O
,	O
it	O
is	O
the	O
implementation	O
issues	O
and	O
strategies	O
that	O
reveal	O
how	O
individuals	O
and	O
organizations	O
are	O
profoundly	O
transformed	O
.	O

Utilizing	O
voluntary	O
testimonies	O
and	O
conversations	O
with	O
participating	O
nurses	I
,	O
the	O
benefits	O
of	O
involvement	O
in	O
a	O
multisite	O
study	O
extend	O
beyond	O
meeting	O
Magnet(®)	O
research	O
requirements	O
.	O

Cardiac	I
amyloidosis	I
,	O
about	O
an	O
atypical	O
case	O
.	O

The	O
described	O
report	O
deals	O
with	O
the	O
case	O
of	O
a	O
patient	I
with	O
diagnosis	I
of	O
ischemic-hypertensive	I
cardiomyiopathy	I
based	O
on	O
the	O
history	O
of	O
angina	I
and	O
inducible	O
myocardial	I
ischemia	I
with	O
normal	O
coronary	I
arteries	I
.	O

However	O
,	O
after	O
cardiac	I
magnetic	I
resonance	I
,	O
the	O
typical	O
amyloidotic	I
pattern	O
is	O
found	O
and	O
the	O
final	O
diagnosis	I
of	O
multiple	I
myeloma	I
is	O
made	O
at	O
osteomedullary	I
biopsy	I
.	O

Management	O
of	O
end	I
stage	I
heart	I
failure	I

Heart	I
failure	I
is	O
a	O
major	O
public	O
health	I
problem	O
,	O
with	O
a	O
patient	I
population	O
of	O
at	O
least	O
10	O
million	O
in	O
Europe	O
and	O
approximately	O
5	O
million	O
in	O
North	O
America	O
.	O

Because	O
of	O
its	O
age-dependent	O
increase	O
in	O
incidence	I
and	O
prevalence	I
,	O
heart	I
failure	I
is	O
one	O
of	O
the	O
leading	O
causes	O
of	O
death	I
and	O
hospitalisation	I
among	O
the	O
elderly	O
.	O

As	O
a	O
consequence	O
of	O
the	O
worldwide	O
increase	O
in	O
life	I
expectancy	I
,	O
and	O
due	O
to	O
improvements	O
in	O
the	O
treatment	O
of	O
heart	I
failure	I
in	O
recent	O
years	O
,	O
the	O
proportion	O
of	O
patients	I
that	O
reach	O
an	O
advanced	O
phase	O
of	O
the	O
disease	I
,	O
so-called	O
end	O
stage	O
,	O
refractory	I
or	O
terminal	I
heart	I
failure	I
,	O
is	O
steadily	O
growing	O
.	O

Patients	I
with	O
end	I
stage	I
heart	I
failure	I
fall	O
into	O
stage	O
D	O
of	O
the	O
ABCD	I
classification	I
of	O
the	O
American	O
College	O
of	O
Cardiology	I
(	O
ACC	O
)	O
/	O
American	O
Heart	I
Association	O
(	O
AHA	O
)	O
,	O
and	O
class	O
III–IV	O
of	O
the	O
New	O
York	O
Heart	I
Association	O
(	O
NYHA	O
)	O
functional	O
classification	O
;	O
they	O
are	O
characterised	O
by	O
advanced	O
structural	O
heart	I
disease	I
and	O
pronounced	O
symptoms	I
of	O
heart	I
failure	I
at	O
rest	O
or	O
upon	O
minimal	O
physical	I
exertion	O
,	O
despite	O
maximal	O
medical	I
treatment	I
according	O
to	O
current	O
guidelines	O
.	O

This	O
patient	I
population	O
has	O
a	O
1-year	O
mortality	I
rate	O
of	O
approximately	O
50	O
%	O
and	O
requires	O
special	O
therapeutic	I
interventions	O
.	O

Every	O
attempt	O
should	O
be	O
made	O
to	O
identify	O
and	O
correct	O
reversible	O
causes	O
for	O
a	O
worsening	O
of	O
heart	I
failure	I
,	O
such	O
as	O
poor	O
patient	I
compliance	I
,	O
myocardial	I
ischaemia	I
,	O
tachy	I
-	O
or	O
bradyarrhythmias	I
,	O
valvular	I
regurgitation	I
,	O
pulmonary	I
embolism	I
,	O
infection	I
,	O
or	O
renal	I
dysfunction	I
.	O

In	O
this	O
article	O
,	O
we	O
describe	O
current	O
strategies	O
for	O
the	O
treatment	O
of	O
end	I
stage	I
heart	I
failure	I
.	O

Assessment	O
and	O
prognostic	I
relevance	O
of	O
right	I
ventricular	I
contractile	I
reserve	I
in	O
patients	I
with	O
severe	O
pulmonary	I
hypertension	I
.	O

BACKGROUND	O
:	O

This	O
study	O
sought	O
to	O
analyze	O
a	O
new	O
approach	O
to	O
assess	O
exercise-induced	I
pulmonary	I
artery	I
systolic	I
pressure	I
(	O
PASP	I
)	O
increase	O
by	O
means	O
of	O
stress	I
Doppler	I
echocardiography	I
as	O
a	O
possible	O
measure	O
of	O
right	I
ventricular	I
contractile	I
reserve	I
in	O
patients	I
with	O
severe	O
pulmonary	I
hypertension	I
and	O
right	I
heart	I
failure	I
.	O

METHODS	O
AND	O
RESULTS	O
:	O

In	O
this	O
prospective	I
study	I
,	O
patients	I
with	O
invasively	I
diagnosed	I
pulmonary	I
arterial	I
hypertension	I
or	O
inoperable	I
chronic	I
thromboembolic	I
pulmonary	I
hypertension	I
and	O
impaired	O
right	I
ventricular	I
pump	O
function	O
despite	O
a	O
stable	I
targeted	O
pulmonary	I
arterial	I
hypertension	I
medication	I
underwent	O
a	O
broad	O
panel	O
of	O
noninvasive	I
assessments	O
,	O
including	O
stress	I
echocardiography	I
and	O
cardiopulmonary	I
exercise	I
testing	I
.	O

On	O
the	O
basis	O
of	O
the	O
assumption	O
that	O
exercise-induced	I
PASP	I
is	O
a	O
measure	O
of	O
right	I
ventricular	I
contractile	I
reserve	I
,	O
patients	I
were	O
classified	O
into	O
2	O
groups	O
according	O
to	O
an	O
exercise-induced	I
PASP	I
increase	O
above	O
or	O
below	O
the	O
median	O
.	O

Patients	I
were	O
followed	I
up	I
for	O
3.0	O
±	O
1.8	O
years	O
.	O

Univariate	I
and	O
multivariate	I
analyses	I
were	O
used	O
for	O
factors	O
predicting	O
survival	O
.	O

Of	O
124	O
patients	I
,	O
66	O
were	O
below	O
the	O
median	O
exercise-induced	I
PASP	I
increase	O
of	O
30	O
mm	O
Hg	O
(	O
low	O
PASP	I
)	O
,	O
and	O
58	O
patients	I
were	O
above	O
the	O
median	O
(	O
high	O
PASP	I
)	O
.	O

These	O
groups	O
were	O
not	O
significantly	I
different	O
in	O
terms	O
of	O
medication	I
and	O
resting	I
hemodynamics	I
.	O

Low	O
PASP	I
was	O
associated	O
with	O
a	O
significantly	I
lower	O
6-minute	I
walking	I
distance	I
,	O
peak	I
o2	I
per	O
kilogram	O
,	O
and	O
1-	O
,	O
3-	O
,	O
and	O
4-year	O
survival	O
rates	O
(	O
92	O
%	O
,	O
69	O
%	O
,	O
and	O
48	O
%	O
,	O
respectively	O
,	O
versus	O
96	O
%	O
,	O
92	O
%	O
,	O
and	O
89	O
%	O
)	O
.	O

In	O
the	O
multivariate	I
Cox	I
model	I
analysis	O
adjusted	O
for	O
age	O
and	O
sex	O
,	O
PASP	I
increase	O
during	O
exercise	O
and	O
peak	I
o2	I
per	O
kilogram	O
remained	O
independent	O
prognostic	I
markers	O
(	O
hazard	I
ratio	I
,	O
2.56	O
for	O
peak	I
o2	I
per	O
kilogram	O
and	O
2.84	O
for	O
PASP	I
increase	O
)	O
.	O

CONCLUSIONS	O
:	O

Exercise-induced	I
PASP	I
increase	O
is	O
of	O
high	O
clinical	I
and	O
prognostic	I
relevance	O
in	O
pulmonary	I
hypertension	I
patients	I
and	O
may	O
indicate	O
right	I
ventricular	I
contractile	I
reserve	I
.	O

Stress	I
Doppler	I
echocardiography	I
may	O
be	O
a	O
useful	O
tool	O
for	O
prognostic	I
assessment	O
in	O
pulmonary	I
hypertension	I
patients	I
.	O

Incidence	I
and	O
predictors	O
of	O
end-stage	I
renal	I
disease	I
in	O
outpatients	I
with	O
systolic	I
heart	I
failure	I
.	O

BACKGROUND	O
:	O

Renal	I
dysfunction	I
is	O
an	O
important	O
prognostic	I
factor	O
in	O
heart	I
failure	I
(	O
HF	I
)	O
,	O
but	O
whether	O
this	O
dysfunction	I
progresses	O
to	O
end-stage	I
renal	I
disease	I
(	O
ESRD	I
)	O
is	O
unknown	O
.	O

Therefore	O
,	O
we	O
examined	O
incidence	I
and	O
predictors	O
of	O
ESRD	I
in	O
outpatients	I
with	O
HF	I
.	O

METHODS	O
AND	O
RESULTS	O
:	O

Patients	I
with	O
systolic	I
HF	I
were	O
identified	O
in	O
The	O
Danish	O
Heart	I
Failure	I
database	O
and	O
new-onset	O
ESRD	I
from	O
the	O
Danish	O
Registry	O
on	O
Dialysis	I
.	O

Renal	I
function	I
was	O
estimated	O
by	O
The	O
Chronic	I
Kidney	I
Disease	I
Epidemiology	I
Collaboration	O
equation	O
and	O
patients	I
grouped	O
by	O
estimated	I
glomerular	I
filtration	I
rate	I
(eGFR)-group	I
I	O
:	O
≥60	O
mL	O
/	O
min	O
per	O
1.73	O
m	O
(	O
2	O
)	O
,	O
group	O
II	O
:	O
30	O
to	O
59	O
mL	O
/	O
min	O
per	O
1.73	O
m	O
(	O
2	O
)	O
,	O
group	O
III	O
:	O
15	O
to	O
29	O
mL	O
/	O
min	O
per	O
1.73	O
m	O
(	O
2	O
)	O
,	O
group	O
IV	O
:	O
<	O
15	O
mL	O
/	O
min	O
per	O
1.73	O
m	O
(	O
2	O
)	O
.	O

Cox	I
hazard	I
models	I
for	O
time	O
to	O
ESRD	I
,	O
to	O
death	I
,	O
and	O
the	O
composite	I
end	I
point	I
of	O
ESRD	I
or	O
death	I
were	O
constructed	O
and	O
predictors	O
of	O
ESRD	I
identified	O
.	O

A	O
total	O
of	O
8204	O
patients	I
were	O
included	O
in	O
the	O
analyses	O
.	O

Median	O
age	O
was	O
70	O
years	O
(	O
Q	O
,	O
61	O
-	O
77	O
)	O
,	O
28	O
%	O
were	O
women	O
,	O
median	O
left	I
ventricular	I
ejection	I
fraction	I
was	O
30	O
%	O
(	O
Q	O
,	O
24	O
-	O
40	O
)	O
,	O
and	O
median	O
eGFR	I
was	O
68	O
(	O
Q	O
,	O
51	O
-	O
85	O
)	O
mL	O
/	O
min	O
per	O
1.73	O
m	O
(	O
2	O
)	O
.	O

Forty-one	O
patients	I
developed	O
ESRD	I
(	O
1.3	O
/	O
1000	O
patient-years	I
)	O
.	O

Baseline	I
eGFR	I
group	O
II	O
(	O
P	I
<	O
0.001	O
)	O
,	O
eGFR	I
group	O
III	O
(	O
P	I
<	O
0.001	O
)	O
,	O
eGFR	I
group	O
IV	O
(	O
P	I
<	O
0.001	O
)	O
,	O
uncontrolled	O
hypertension	I
(	O
P=0.049	I
)	O
,	O
need	O
of	O
diuretics	I
,	O
and	O
age	O
<	O
60	O
years	O
(	O
P=0.016	I
)	O
were	O
associated	O
with	O
time	O
to	O
ESRD	I
.	O

CONCLUSIONS	O
:	O

ESRD	I
is	O
rare	O
in	O
outpatients	I
with	O
systolic	I
HF	I
and	O
is	O
mainly	O
observed	O
in	O
patients	I
with	O
an	O
eGFR	I
<	O
30	O
mL	O
/	O
min	O
per	O
1.73	O
m	O
(	O
2	O
)	O
.	O

A	O
low	O
eGFR	I
,	O
age	O
<	O
60	O
years	O
,	O
need	O
of	O
diuretics	I
,	O
and	O
uncontrolled	O
hypertension	I
identify	O
patients	I
with	O
an	O
increased	O
risk	O
for	O
ESRD	I
.	O

Measurement	O
of	O
natriuretic	I
peptides	I
at	O
the	O
point	I
of	I
care	I
in	O
the	O
emergency	O
and	O
ambulatory	I
setting	O
:	O
current	O
status	O
and	O
future	O
perspectives	O
.	O

The	O
measurement	O
of	O
natriuretic	I
peptides	I
(	O
NPs	I
)	O
,	O
B-type	I
NP	I
or	O
N-terminal	I
pro-B-type	I
NP	I
,	O
can	O
be	O
an	O
important	O
tool	O
in	O
the	O
diagnosis	I
of	O
acute	I
heart	I
failure	I
in	O
patients	I
presenting	O
to	O
an	O
Emergency	I
Department	I
(	O
ED	I
)	O
with	O
acute	I
dyspnea	I
,	O
according	O
to	O
international	O
guidelines	O
.	O

Studies	O
and	O
subsequent	O
meta-analyses	I
are	O
mixed	O
on	O
the	O
absolute	O
value	O
of	O
routine	O
NP	I
assessment	O
of	O
ED	I
patients	I
.	O

However	O
,	O
levels	O
of	O
NPs	I
are	O
likely	O
to	O
be	O
used	O
also	O
to	O
guide	O
treatment	O
and	O
to	O
assess	O
risk	O
of	O
adverse	I
outcomes	I
in	O
other	O
patients	I
at	O
risk	O
of	O
developing	O
heart	I
failure	I
,	O
including	O
those	O
with	O
pulmonary	I
embolism	I
or	O
diabetes	I
,	O
or	O
receiving	O
chemotherapy	I
.	O

Natriuretic	I
peptide	I
levels	O
,	O
like	O
other	O
biomarkers	I
,	O
can	O
now	O
be	O
measured	O
at	O
the	O
point	I
of	I
care	I
(	O
POC	I
)	O
.	O

We	O
have	O
reviewed	O
the	O
current	O
status	O
of	O
NP	I
measurement	O
together	O
with	O
the	O
potential	O
contribution	O
of	O
POC	I
measurement	O
of	O
NPs	I
to	O
clinical	I
care	O
delivery	O
in	O
the	O
emergency	O
and	O
other	O
settings	O
.	O

Several	O
POC	I
systems	O
for	O
measuring	O
NP	I
levels	O
are	O
now	O
available	O
:	O
these	O
produce	O
test	O
results	O
within	O
15	O
minutes	O
and	O
appear	O
sufficiently	O
sensitive	O
and	O
robust	O
to	O
be	O
used	O
routinely	O
in	O
diagnostic	I
evaluations	O
.	O

Point-of-care	I
systems	O
could	O
be	O
used	O
to	O
assess	O
NP	I
levels	O
in	O
the	O
ED	I
and	O
community	O
outpatient	I
settings	O
to	O
monitor	O
the	O
risk	O
of	O
acute	I
heart	I
failure	I
.	O

Furthermore	O
,	O
the	O
use	O
of	O
protocol-driven	O
POC	I
testing	O
of	O
NP	I
within	O
the	O
time	O
frame	O
of	O
a	O
patient	I
consultation	I
in	O
the	O
ED	I
may	O
facilitate	O
and	O
accelerate	O
the	O
throughput	O
and	O
disposition	O
of	O
at-risk	O
patients	I
.	O

Appropriately	O
designed	O
clinical	I
trials	O
will	O
be	O
needed	O
to	O
confirm	O
these	O
potential	O
benefits	O
.	O

It	O
is	O
also	O
important	O
that	O
processes	O
of	O
care	O
delivery	O
are	O
redesigned	O
to	O
take	O
full	O
advantage	O
of	O
the	O
faster	O
turnaround	O
times	O
provided	O
by	O
POC	I
technology	O
.	O

Preliminary	O
report	O
of	O
using	O
cardiopulmonary	I
exercise	I
testing	I
guide	O
exercise	I
rehabilitation	I
in	O
patients	I
with	O
chronic	I
heart	I
failure	I

OBJECTIVE	O
:	O

The	O
exercise	I
rehabilitation	I
in	O
patient	I
with	O
chronic	I
heart	I
failure	I
(	O
CHF	I
)	O
is	O
standard	O
clinical	I
practice	O
,	O
but	O
it	O
is	O
rare	O
using	O
CardioPulmonary	I
Exercise	I
Testing	I
(	O
CPET	I
)	O
guide	O
to	O
prescribe	O
exercise	I
rehabilitation	I
in	O
China	O
.	O

METHODS	O
:	O

We	O
performed	O
symptom	I
limited	O
maximal	O
CPET	I
in	O
10	O
patients	I
with	O
CHF	I
,	O
randomly	O
divided	O
into	O
two	O
groups	O
:	O
5	O
patients	I
as	O
control	O
without	O
exercise	O
and	O
5	O
exercise	O
patients	I
used	O
Δ50%W	O
intensity	O
to	O
exercise	O
30	O
min	O
/	O
d	O
,	O
5	O
d	O
/	O
w	O
,	O
x12	O
w	O
.	O

Before	O
and	O
after	O
12	O
w	O
rehabilitation	I
,	O
we	O
evaluated	O
functions	O
.	O

RESULTS	O
:	O

There	O
were	O
no	O
significant	I
difference	O
between	O
two	O
groups	O
patients	I
(	O
P	I
>	O
0.05	O
)	O
.	O

The	O
exercise	O
duration	O
was	O
increased	O
from	O
8	O
min	O
to	O
23	O
min	O
after	O
rehabilitation	I
(	O
P	I
<	O
0.001	O
)	O
;	O
distance	O
6	O
minutes	O
walking	O
was	O
increased	O
from	O
394	O
m	O
to	O
470	O
m	O
(	O
P	I
<	O
0.05	O
)	O
;	O
score	O
of	O
Minnesota	O
quality	I
of	I
life	I
was	O
decreased	O
from	O
25	O
to	O
3	O
in	O
exercise	O
group	O
(	O
P	I
<	O
0.01	O
)	O
.	O

However	O
,	O
there	O
were	O
nosignificant	I
changes	O
in	O
control	O
group	O
(	O
P	I
>	O
0.05	O
)	O
and	O
their	O
changes	O
were	O
smaller	O
than	O
those	O
in	O
exercise	O
group	O
(	O
P	I
<	O
0.01	O
)	O
.	O

CONCLUSION	O
